protocol,model,seed,test_geometries,threshold,reference_events,reference_censored,predicted_events,predicted_censored,true_positive,false_negative,false_positive,true_negative,recall,false_positive_rate,balanced_accuracy,both_event_count,both_event_population_fraction,both_event_reference_event_fraction,conditional_timing_MAE_s,conditional_timing_median_abs_s,conditional_timing_bias_s,optimistic_late_or_missed_count,recross_above_threshold_count,recross_fraction_all_cases,recross_fraction_predicted_event_cases
loco_linear,fire_only,46,125,0.8,122,3,93,32,93,29,0,3,0.7622950819672131,0.0,0.8811475409836065,93,0.744,0.7622950819672131,398.7096774193548,240.0,398.7096774193548,122,0,0.0,0.0
loco_linear,fire_only,46,125,0.6,92,33,86,39,86,6,0,33,0.9347826086956522,0.0,0.9673913043478262,86,0.688,0.9347826086956522,113.02325581395348,60.0,106.04651162790698,66,0,0.0,0.0
loco_linear,global_stats,42,125,0.8,122,3,117,8,117,5,0,3,0.9590163934426229,0.0,0.9795081967213115,117,0.936,0.9590163934426229,217.94871794871796,180.0,217.94871794871796,120,0,0.0,0.0
loco_linear,global_stats,42,125,0.6,92,33,89,36,89,3,0,33,0.967391304347826,0.0,0.9836956521739131,89,0.712,0.967391304347826,82.92134831460675,60.0,78.87640449438203,70,0,0.0,0.0
loco_linear,global_stats,43,125,0.8,122,3,92,33,92,30,0,3,0.7540983606557377,0.0,0.8770491803278688,92,0.736,0.7540983606557377,360.0,210.0,360.0,121,0,0.0,0.0
loco_linear,global_stats,43,125,0.6,92,33,86,39,86,6,0,33,0.9347826086956522,0.0,0.9673913043478262,86,0.688,0.9347826086956522,85.11627906976744,60.0,80.93023255813954,69,0,0.0,0.0
loco_linear,global_stats,44,125,0.8,122,3,111,14,111,11,0,3,0.9098360655737705,0.0,0.9549180327868853,111,0.888,0.9098360655737705,311.35135135135135,240.0,311.35135135135135,121,0,0.0,0.0
loco_linear,global_stats,44,125,0.6,92,33,88,37,88,4,0,33,0.9565217391304348,0.0,0.9782608695652174,88,0.704,0.9565217391304348,85.22727272727273,60.0,81.13636363636364,68,0,0.0,0.0
loco_linear,global_stats,45,125,0.8,122,3,111,14,111,11,0,3,0.9098360655737705,0.0,0.9549180327868853,111,0.888,0.9098360655737705,482.7027027027027,480.0,482.7027027027027,122,0,0.0,0.0
loco_linear,global_stats,45,125,0.6,92,33,89,36,89,3,0,33,0.967391304347826,0.0,0.9836956521739131,89,0.712,0.967391304347826,90.33707865168539,60.0,86.29213483146067,75,0,0.0,0.0
loco_linear,global_stats,46,125,0.8,122,3,110,15,110,12,0,3,0.9016393442622951,0.0,0.9508196721311475,110,0.88,0.9016393442622951,360.54545454545456,240.0,360.54545454545456,120,0,0.0,0.0
loco_linear,global_stats,46,125,0.6,92,33,88,37,88,4,0,33,0.9565217391304348,0.0,0.9782608695652174,88,0.704,0.9565217391304348,106.36363636363636,120.0,105.0,75,0,0.0,0.0
loco_linear,deepsets,42,125,0.8,122,3,92,33,92,30,0,3,0.7540983606557377,0.0,0.8770491803278688,92,0.736,0.7540983606557377,411.5217391304348,330.0,411.5217391304348,121,0,0.0,0.0
loco_linear,deepsets,42,125,0.6,92,33,89,36,89,3,0,33,0.967391304347826,0.0,0.9836956521739131,89,0.712,0.967391304347826,70.11235955056179,60.0,56.62921348314607,69,0,0.0,0.0
loco_linear,deepsets,43,125,0.8,122,3,93,32,93,29,0,3,0.7622950819672131,0.0,0.8811475409836065,93,0.744,0.7622950819672131,334.19354838709677,240.0,334.19354838709677,122,0,0.0,0.0
loco_linear,deepsets,43,125,0.6,92,33,88,37,88,4,0,33,0.9565217391304348,0.0,0.9782608695652174,88,0.704,0.9565217391304348,63.40909090909091,60.0,55.22727272727273,61,0,0.0,0.0
loco_linear,deepsets,44,125,0.8,122,3,112,13,112,10,0,3,0.9180327868852459,0.0,0.959016393442623,112,0.896,0.9180327868852459,213.21428571428572,120.0,213.21428571428572,120,0,0.0,0.0
loco_linear,deepsets,44,125,0.6,92,33,91,34,91,1,0,33,0.9891304347826086,0.0,0.9945652173913043,91,0.728,0.9891304347826086,52.08791208791209,60.0,12.527472527472527,42,0,0.0,0.0
loco_linear,deepsets,45,125,0.8,122,3,110,15,110,12,0,3,0.9016393442622951,0.0,0.9508196721311475,110,0.88,0.9016393442622951,456.0,420.0,456.0,120,0,0.0,0.0
loco_linear,deepsets,45,125,0.6,92,33,86,39,86,6,0,33,0.9347826086956522,0.0,0.9673913043478262,86,0.688,0.9347826086956522,81.62790697674419,60.0,69.06976744186046,62,0,0.0,0.0
loco_linear,deepsets,46,125,0.8,122,3,92,33,92,30,0,3,0.7540983606557377,0.0,0.8770491803278688,92,0.736,0.7540983606557377,433.04347826086956,300.0,433.04347826086956,121,0,0.0,0.0
loco_linear,deepsets,46,125,0.6,92,33,88,37,88,4,0,33,0.9565217391304348,0.0,0.9782608695652174,88,0.704,0.9565217391304348,75.0,60.0,73.63636363636364,70,0,0.0,0.0
loco_linear,capacity_matched_deepsets,42,125,0.8,122,3,111,14,111,11,0,3,0.9098360655737705,0.0,0.9549180327868853,111,0.888,0.9098360655737705,322.7027027027027,240.0,322.7027027027027,118,0,0.0,0.0
loco_linear,capacity_matched_deepsets,42,125,0.6,92,33,90,35,90,2,0,33,0.9782608695652174,0.0,0.9891304347826086,90,0.72,0.9782608695652174,40.0,60.0,24.0,44,0,0.0,0.0
loco_linear,capacity_matched_deepsets,43,125,0.8,122,3,110,15,110,12,0,3,0.9016393442622951,0.0,0.9508196721311475,110,0.88,0.9016393442622951,525.8181818181819,540.0,525.8181818181819,121,0,0.0,0.0
loco_linear,capacity_matched_deepsets,43,125,0.6,92,33,89,36,89,3,0,33,0.967391304347826,0.0,0.9836956521739131,89,0.712,0.967391304347826,82.92134831460675,60.0,77.52808988764045,74,0,0.0,0.0
loco_linear,capacity_matched_deepsets,44,125,0.8,122,3,111,14,111,11,0,3,0.9098360655737705,0.0,0.9549180327868853,111,0.888,0.9098360655737705,304.86486486486484,240.0,304.86486486486484,119,0,0.0,0.0
loco_linear,capacity_matched_deepsets,44,125,0.6,92,33,91,34,91,1,0,33,0.9891304347826086,0.0,0.9945652173913043,91,0.728,0.9891304347826086,50.10989010989011,60.0,39.56043956043956,54,0,0.0,0.0
loco_linear,capacity_matched_deepsets,45,125,0.8,122,3,115,10,115,7,0,3,0.9426229508196722,0.0,0.9713114754098361,115,0.92,0.9426229508196722,259.82608695652175,180.0,258.7826086956522,117,0,0.0,0.0
loco_linear,capacity_matched_deepsets,45,125,0.6,92,33,91,34,91,1,0,33,0.9891304347826086,0.0,0.9945652173913043,91,0.728,0.9891304347826086,58.02197802197802,60.0,-50.10989010989011,6,0,0.0,0.0
loco_linear,capacity_matched_deepsets,46,125,0.8,122,3,117,8,117,5,0,3,0.9590163934426229,0.0,0.9795081967213115,117,0.936,0.9590163934426229,210.25641025641025,120.0,210.25641025641025,121,0,0.0,0.0
loco_linear,capacity_matched_deepsets,46,125,0.6,92,33,90,35,90,2,0,33,0.9782608695652174,0.0,0.9891304347826086,90,0.72,0.9782608695652174,55.333333333333336,60.0,15.333333333333334,45,0,0.0,0.0
loco_linear,gnn,42,125,0.8,122,3,115,10,115,7,0,3,0.9426229508196722,0.0,0.9713114754098361,115,0.92,0.9426229508196722,226.43478260869566,180.0,226.43478260869566,121,0,0.0,0.0
loco_linear,gnn,42,125,0.6,92,33,91,34,91,1,0,33,0.9891304347826086,0.0,0.9945652173913043,91,0.728,0.9891304347826086,38.24175824175824,60.0,19.78021978021978,35,0,0.0,0.0
loco_linear,gnn,43,125,0.8,122,3,111,14,111,11,0,3,0.9098360655737705,0.0,0.9549180327868853,111,0.888,0.9098360655737705,258.9189189189189,120.0,258.9189189189189,117,0,0.0,0.0
loco_linear,gnn,43,125,0.6,92,33,91,34,91,1,0,33,0.9891304347826086,0.0,0.9945652173913043,91,0.728,0.9891304347826086,32.967032967032964,0.0,2.6373626373626373,25,0,0.0,0.0
loco_linear,gnn,44,125,0.8,122,3,111,14,111,11,0,3,0.9098360655737705,0.0,0.9549180327868853,111,0.888,0.9098360655737705,292.43243243243245,180.0,292.43243243243245,121,0,0.0,0.0
loco_linear,gnn,44,125,0.6,92,33,91,34,91,1,0,33,0.9891304347826086,0.0,0.9945652173913043,91,0.728,0.9891304347826086,34.94505494505494,60.0,27.032967032967033,42,0,0.0,0.0
loco_linear,gnn,45,125,0.8,122,3,110,15,110,12,0,3,0.9016393442622951,0.0,0.9508196721311475,110,0.88,0.9016393442622951,392.72727272727275,360.0,392.72727272727275,121,0,0.0,0.0
loco_linear,gnn,45,125,0.6,92,33,93,32,91,1,2,31,0.9891304347826086,0.06060606060606061,0.964262187088274,91,0.728,0.9891304347826086,57.362637362637365,60.0,30.98901098901099,50,0,0.0,0.0
loco_linear,gnn,46,125,0.8,122,3,112,13,112,10,0,3,0.9180327868852459,0.0,0.959016393442623,112,0.896,0.9180327868852459,293.57142857142856,180.0,293.57142857142856,121,0,0.0,0.0
loco_linear,gnn,46,125,0.6,92,33,91,34,91,1,0,33,0.9891304347826086,0.0,0.9945652173913043,91,0.728,0.9891304347826086,33.62637362637363,60.0,-0.6593406593406593,22,0,0.0,0.0
loco_linear,gnn_zero_edge_features,42,125,0.8,122,3,116,9,116,6,0,3,0.9508196721311475,0.0,0.9754098360655737,116,0.928,0.9508196721311475,220.3448275862069,180.0,220.3448275862069,120,0,0.0,0.0
loco_linear,gnn_zero_edge_features,42,125,0.6,92,33,91,34,91,1,0,33,0.9891304347826086,0.0,0.9945652173913043,91,0.728,0.9891304347826086,54.72527472527472,60.0,52.08791208791209,58,0,0.0,0.0
loco_linear,gnn_zero_edge_features,43,125,0.8,122,3,112,13,112,10,0,3,0.9180327868852459,0.0,0.959016393442623,112,0.896,0.9180327868852459,235.71428571428572,180.0,235.71428571428572,117,0,0.0,0.0
loco_linear,gnn_zero_edge_features,43,125,0.6,92,33,93,32,91,1,2,31,0.9891304347826086,0.06060606060606061,0.964262187088274,91,0.728,0.9891304347826086,62.637362637362635,60.0,-28.35164835164835,25,0,0.0,0.0
loco_linear,gnn_zero_edge_features,44,125,0.8,122,3,112,13,112,10,0,3,0.9180327868852459,0.0,0.959016393442623,112,0.896,0.9180327868852459,255.53571428571428,180.0,255.53571428571428,121,0,0.0,0.0
loco_linear,gnn_zero_edge_features,44,125,0.6,92,33,91,34,91,1,0,33,0.9891304347826086,0.0,0.9945652173913043,91,0.728,0.9891304347826086,38.9010989010989,60.0,11.208791208791208,33,0,0.0,0.0
loco_linear,gnn_zero_edge_features,45,125,0.8,122,3,110,15,110,12,0,3,0.9016393442622951,0.0,0.9508196721311475,110,0.88,0.9016393442622951,335.45454545454544,240.0,335.45454545454544,121,0,0.0,0.0
loco_linear,gnn_zero_edge_features,45,125,0.6,92,33,93,32,91,1,2,31,0.9891304347826086,0.06060606060606061,0.964262187088274,91,0.728,0.9891304347826086,54.72527472527472,60.0,-12.527472527472527,29,0,0.0,0.0
loco_linear,gnn_zero_edge_features,46,125,0.8,122,3,111,14,111,11,0,3,0.9098360655737705,0.0,0.9549180327868853,111,0.888,0.9098360655737705,352.97297297297297,300.0,352.97297297297297,120,0,0.0,0.0
loco_linear,gnn_zero_edge_features,46,125,0.6,92,33,88,37,88,4,0,33,0.9565217391304348,0.0,0.9782608695652174,88,0.704,0.9565217391304348,105.68181818181819,120.0,104.31818181818181,78,0,0.0,0.0
loco_linear,gnn_mean,42,125,0.8,122,3,117,8,117,5,0,3,0.9590163934426229,0.0,0.9795081967213115,117,0.936,0.9590163934426229,321.02564102564105,300.0,321.02564102564105,122,0,0.0,0.0
loco_linear,gnn_mean,42,125,0.6,92,33,92,33,91,1,1,32,0.9891304347826086,0.030303030303030304,0.9794137022397892,91,0.728,0.9891304347826086,42.857142857142854,60.0,-13.846153846153847,21,0,0.0,0.0
loco_linear,gnn_mean,43,125,0.8,122,3,113,12,113,9,0,3,0.9262295081967213,0.0,0.9631147540983607,113,0.904,0.9262295081967213,244.7787610619469,180.0,244.7787610619469,118,0,0.0,0.0
loco_linear,gnn_mean,43,125,0.6,92,33,91,34,91,1,0,33,0.9891304347826086,0.0,0.9945652173913043,91,0.728,0.9891304347826086,42.1978021978022,60.0,-22.417582417582416,15,0,0.0,0.0
loco_linear,gnn_mean,44,125,0.8,122,3,112,13,112,10,0,3,0.9180327868852459,0.0,0.959016393442623,112,0.896,0.9180327868852459,263.0357142857143,180.0,263.0357142857143,120,0,0.0,0.0
loco_linear,gnn_mean,44,125,0.6,92,33,90,35,90,2,0,33,0.9782608695652174,0.0,0.9891304347826086,90,0.72,0.9782608695652174,52.0,60.0,48.0,54,0,0.0,0.0
loco_linear,gnn_mean,45,125,0.8,122,3,92,33,92,30,0,3,0.7540983606557377,0.0,0.8770491803278688,92,0.736,0.7540983606557377,410.2173913043478,270.0,410.2173913043478,121,0,0.0,0.0
loco_linear,gnn_mean,45,125,0.6,92,33,89,36,89,3,0,33,0.967391304347826,0.0,0.9836956521739131,89,0.712,0.967391304347826,49.21348314606742,60.0,26.292134831460675,43,0,0.0,0.0
loco_linear,gnn_mean,46,125,0.8,122,3,111,14,111,11,0,3,0.9098360655737705,0.0,0.9549180327868853,111,0.888,0.9098360655737705,307.02702702702703,180.0,307.02702702702703,119,0,0.0,0.0
loco_linear,gnn_mean,46,125,0.6,92,33,91,34,91,1,0,33,0.9891304347826086,0.0,0.9945652173913043,91,0.728,0.9891304347826086,36.26373626373626,60.0,25.714285714285715,42,0,0.0,0.0
loco_smoldering,fire_only,42,97,0.8,1,96,20,77,1,0,19,77,1.0,0.19791666666666666,0.9010416666666666,1,0.010309278350515464,1.0,780.0,780.0,-780.0,0,0,0.0,0.0
loco_smoldering,fire_only,42,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,fire_only,43,97,0.8,1,96,1,96,1,0,0,96,1.0,0.0,1.0,1,0.010309278350515464,1.0,420.0,420.0,-420.0,0,0,0.0,0.0
loco_smoldering,fire_only,43,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,fire_only,44,97,0.8,1,96,9,88,1,0,8,88,1.0,0.08333333333333333,0.9583333333333334,1,0.010309278350515464,1.0,540.0,540.0,-540.0,0,0,0.0,0.0
loco_smoldering,fire_only,44,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,fire_only,45,97,0.8,1,96,12,85,1,0,11,85,1.0,0.11458333333333333,0.9427083333333334,1,0.010309278350515464,1.0,660.0,660.0,-660.0,0,0,0.0,0.0
loco_smoldering,fire_only,45,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,fire_only,46,97,0.8,1,96,9,88,1,0,8,88,1.0,0.08333333333333333,0.9583333333333334,1,0.010309278350515464,1.0,540.0,540.0,-540.0,0,0,0.0,0.0
loco_smoldering,fire_only,46,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,global_stats,42,97,0.8,1,96,13,84,1,0,12,84,1.0,0.125,0.9375,1,0.010309278350515464,1.0,720.0,720.0,-720.0,0,0,0.0,0.0
loco_smoldering,global_stats,42,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,global_stats,43,97,0.8,1,96,13,84,1,0,12,84,1.0,0.125,0.9375,1,0.010309278350515464,1.0,780.0,780.0,-780.0,0,0,0.0,0.0
loco_smoldering,global_stats,43,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,global_stats,44,97,0.8,1,96,11,86,1,0,10,86,1.0,0.10416666666666667,0.9479166666666666,1,0.010309278350515464,1.0,600.0,600.0,-600.0,0,0,0.0,0.0
loco_smoldering,global_stats,44,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,global_stats,45,97,0.8,1,96,13,84,1,0,12,84,1.0,0.125,0.9375,1,0.010309278350515464,1.0,840.0,840.0,-840.0,0,0,0.0,0.0
loco_smoldering,global_stats,45,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,global_stats,46,97,0.8,1,96,13,84,1,0,12,84,1.0,0.125,0.9375,1,0.010309278350515464,1.0,720.0,720.0,-720.0,0,0,0.0,0.0
loco_smoldering,global_stats,46,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,deepsets,42,97,0.8,1,96,11,86,1,0,10,86,1.0,0.10416666666666667,0.9479166666666666,1,0.010309278350515464,1.0,720.0,720.0,-720.0,0,0,0.0,0.0
loco_smoldering,deepsets,42,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,deepsets,43,97,0.8,1,96,15,82,1,0,14,82,1.0,0.14583333333333334,0.9270833333333334,1,0.010309278350515464,1.0,900.0,900.0,-900.0,0,0,0.0,0.0
loco_smoldering,deepsets,43,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,deepsets,44,97,0.8,1,96,11,86,1,0,10,86,1.0,0.10416666666666667,0.9479166666666666,1,0.010309278350515464,1.0,720.0,720.0,-720.0,0,0,0.0,0.0
loco_smoldering,deepsets,44,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,deepsets,45,97,0.8,1,96,13,84,1,0,12,84,1.0,0.125,0.9375,1,0.010309278350515464,1.0,780.0,780.0,-780.0,0,0,0.0,0.0
loco_smoldering,deepsets,45,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,deepsets,46,97,0.8,1,96,14,83,1,0,13,83,1.0,0.13541666666666666,0.9322916666666666,1,0.010309278350515464,1.0,780.0,780.0,-780.0,0,0,0.0,0.0
loco_smoldering,deepsets,46,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,capacity_matched_deepsets,42,97,0.8,1,96,11,86,1,0,10,86,1.0,0.10416666666666667,0.9479166666666666,1,0.010309278350515464,1.0,660.0,660.0,-660.0,0,0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,42,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,capacity_matched_deepsets,43,97,0.8,1,96,21,76,1,0,20,76,1.0,0.20833333333333334,0.8958333333333334,1,0.010309278350515464,1.0,900.0,900.0,-900.0,0,0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,capacity_matched_deepsets,44,97,0.8,1,96,14,83,1,0,13,83,1.0,0.13541666666666666,0.9322916666666666,1,0.010309278350515464,1.0,900.0,900.0,-900.0,0,0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,44,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,capacity_matched_deepsets,45,97,0.8,1,96,13,84,1,0,12,84,1.0,0.125,0.9375,1,0.010309278350515464,1.0,840.0,840.0,-840.0,0,0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,45,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,capacity_matched_deepsets,46,97,0.8,1,96,26,71,1,0,25,71,1.0,0.2604166666666667,0.8697916666666666,1,0.010309278350515464,1.0,1140.0,1140.0,-1140.0,0,0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,46,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,gnn,42,97,0.8,1,96,13,84,1,0,12,84,1.0,0.125,0.9375,1,0.010309278350515464,1.0,840.0,840.0,-840.0,0,0,0.0,0.0
loco_smoldering,gnn,42,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,gnn,43,97,0.8,1,96,19,78,1,0,18,78,1.0,0.1875,0.90625,1,0.010309278350515464,1.0,1140.0,1140.0,-1140.0,0,0,0.0,0.0
loco_smoldering,gnn,43,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,gnn,44,97,0.8,1,96,18,79,1,0,17,79,1.0,0.17708333333333334,0.9114583333333334,1,0.010309278350515464,1.0,840.0,840.0,-840.0,0,0,0.0,0.0
loco_smoldering,gnn,44,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,gnn,45,97,0.8,1,96,26,71,1,0,25,71,1.0,0.2604166666666667,0.8697916666666666,1,0.010309278350515464,1.0,900.0,900.0,-900.0,0,0,0.0,0.0
loco_smoldering,gnn,45,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,gnn,46,97,0.8,1,96,13,84,1,0,12,84,1.0,0.125,0.9375,1,0.010309278350515464,1.0,840.0,840.0,-840.0,0,0,0.0,0.0
loco_smoldering,gnn,46,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,gnn_zero_edge_features,42,97,0.8,1,96,15,82,1,0,14,82,1.0,0.14583333333333334,0.9270833333333334,1,0.010309278350515464,1.0,840.0,840.0,-840.0,0,0,0.0,0.0
loco_smoldering,gnn_zero_edge_features,42,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,gnn_zero_edge_features,43,97,0.8,1,96,20,77,1,0,19,77,1.0,0.19791666666666666,0.9010416666666666,1,0.010309278350515464,1.0,1140.0,1140.0,-1140.0,0,0,0.0,0.0
loco_smoldering,gnn_zero_edge_features,43,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,gnn_zero_edge_features,44,97,0.8,1,96,14,83,1,0,13,83,1.0,0.13541666666666666,0.9322916666666666,1,0.010309278350515464,1.0,720.0,720.0,-720.0,0,0,0.0,0.0
loco_smoldering,gnn_zero_edge_features,44,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,gnn_zero_edge_features,45,97,0.8,1,96,19,78,1,0,18,78,1.0,0.1875,0.90625,1,0.010309278350515464,1.0,840.0,840.0,-840.0,0,0,0.0,0.0
loco_smoldering,gnn_zero_edge_features,45,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,gnn_zero_edge_features,46,97,0.8,1,96,18,79,1,0,17,79,1.0,0.17708333333333334,0.9114583333333334,1,0.010309278350515464,1.0,900.0,900.0,-900.0,0,0,0.0,0.0
loco_smoldering,gnn_zero_edge_features,46,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,gnn_mean,42,97,0.8,1,96,26,71,1,0,25,71,1.0,0.2604166666666667,0.8697916666666666,1,0.010309278350515464,1.0,1020.0,1020.0,-1020.0,0,0,0.0,0.0
loco_smoldering,gnn_mean,42,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,gnn_mean,43,97,0.8,1,96,26,71,1,0,25,71,1.0,0.2604166666666667,0.8697916666666666,1,0.010309278350515464,1.0,1020.0,1020.0,-1020.0,0,0,0.0,0.0
loco_smoldering,gnn_mean,43,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,gnn_mean,44,97,0.8,1,96,13,84,1,0,12,84,1.0,0.125,0.9375,1,0.010309278350515464,1.0,840.0,840.0,-840.0,0,0,0.0,0.0
loco_smoldering,gnn_mean,44,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,gnn_mean,45,97,0.8,1,96,19,78,1,0,18,78,1.0,0.1875,0.90625,1,0.010309278350515464,1.0,840.0,840.0,-840.0,0,0,0.0,0.0
loco_smoldering,gnn_mean,45,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
loco_smoldering,gnn_mean,46,97,0.8,1,96,19,78,1,0,18,78,1.0,0.1875,0.90625,1,0.010309278350515464,1.0,960.0,960.0,-960.0,0,0,0.0,0.0
loco_smoldering,gnn_mean,46,97,0.6,0,97,0,97,0,0,0,97,NA,0.0,NA,0,0.0,NA,NA,NA,NA,0,0,0.0,NA
